Sample_Name	Other_ID	Other_ID_2	Genus	Species	BreedCategory	BreedAbr.	Material	Element	Site_Region	Site_updated	Site	Country	Lat	Long	Age_Name_BP	Age info	Date_Maximum_BP	Date_Minimum_BP	BioProject	Accession	SeqPlatform	Age_note	Meta Population	mt Haplotype	Sex	Y_chr	Cov (reported)	CoverageX	CoverageRatio	Mean Depth	BoC %	Date Sequenced	Notes	Reference	Spcode	Site_Region	Age_Mean_BP	analysis-ID	Wolf-Dog_PCA	"Dog_PCA (European, Arctic+NA, East Asia, Near Eastern Africa)"
Wolf45	D-79-01	Wolf45	Canis	lupus	Grey_Wolf	WOLF									0				PRJEB20635	SAMEA104091005	Illumina HiSeq X Ten		Western_Eurasian_Wolves												W	Sweden	0	Wolf45	Western_Eurasian_Wolves	Wolves
Wolf46	D-85-01	Wolf46	Canis	lupus	Grey_Wolf	WOLF									0				PRJEB20635	SAMEA104091007	Illumina HiSeq X Ten		Western_Eurasian_Wolves												W	Sweden	0	Wolf46	Western_Eurasian_Wolves	Wolves
Wolf47	G23-13	Wolf47	Canis	lupus	Grey_Wolf	WOLF									0				PRJEB20635	SAMEA104091033	Illumina HiSeq X Ten		Western_Eurasian_Wolves												W	Sweden	0	Wolf47	Western_Eurasian_Wolves	Wolves
Wolf48	G31-13	Wolf48	Canis	lupus	Grey_Wolf	WOLF									0				PRJEB20635	SAMEA104091035	Illumina HiSeq X Ten		Western_Eurasian_Wolves												W	Sweden	0	Wolf48	Western_Eurasian_Wolves	Wolves
Wolf49	G82-10	Wolf49	Canis	lupus	Grey_Wolf	WOLF									0				PRJEB20635	SAMEA104091044	Illumina HiSeq X Ten		Western_Eurasian_Wolves												W	Sweden	0	Wolf49	Western_Eurasian_Wolves	Wolves
Wolf50	M-02-15	Wolf50	Canis	lupus	Grey_Wolf	WOLF									0				PRJEB20635	SAMEA104091053	Illumina HiSeq X Ten		Western_Eurasian_Wolves												W	Sweden	0	Wolf50	Western_Eurasian_Wolves	Wolves
Wolf51	M-05-01	Wolf51	Canis	lupus	Grey_Wolf	WOLF									0				PRJEB20635	SAMEA104091056	Illumina HiSeq X Ten		Western_Eurasian_Wolves												W	Sweden	0	Wolf51	Western_Eurasian_Wolves	Wolves
Wolf52	M-07-02	Wolf52	Canis	lupus	Grey_Wolf	WOLF									0				PRJEB20635	SAMEA104091060	Illumina HiSeq X Ten		Western_Eurasian_Wolves												W		0	Wolf52	Western_Eurasian_Wolves	Wolves
Wolf53	M-09-03	Wolf53	Canis	lupus	Grey_Wolf	WOLF									0				PRJEB20635	SAMEA104091062	Illumina HiSeq X Ten		Western_Eurasian_Wolves												W	Sweden	0	Wolf53	Western_Eurasian_Wolves	Wolves
Wolf54	M-10-10	Wolf54	Canis	lupus	Grey_Wolf	WOLF									0				PRJEB20635	SAMEA104091066	Illumina HiSeq X Ten		Western_Eurasian_Wolves												W	Norway	0	Wolf54	Western_Eurasian_Wolves	Wolves
Wolf55	GreyWolf_SaudiArabia	Wolf55	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA494815	SAMN10180428	Illumina HiSeq 2500		Western_Eurasian_Wolves												W		0	Wolf55	Western_Eurasian_Wolves	Wolves
Wolf56	GreyWolf_Syria	Wolf56	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA494815	SAMN10180429	Illumina HiSeq 2500		Western_Eurasian_Wolves												W		0	Wolf56	Western_Eurasian_Wolves	Wolves
Wolf57	GreyWolf_Greenland	Wolf57	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA494815	SAMN10180430	Illumina HiSeq 2500		North_American_Wolves												W		0	Wolf57	North_American_Wolves	Wolves
Wolf58	GreyWolf_Alaska1	Wolf58	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA496590	SAMN10246085	Illumina HiSeq 2500		North_American_Wolves												W		0	Wolf58	North_American_Wolves	Wolves
Wolf59	GreyWolf_AtlanticCoast	Wolf59	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA496590	SAMN10246086	Illumina HiSeq 2500		North_American_Wolves												W		0	Wolf59	North_American_Wolves	Wolves
Wolf60	GreyWolf_BaffinNorth	Wolf60	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA496590	SAMN10246087	Illumina HiSeq 2500		North_American_Wolves												W		0	Wolf60	North_American_Wolves	Wolves
Wolf61	GreyWolf_BaffinSouth	Wolf61	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA496590	SAMN10246088	Illumina HiSeq 2500		North_American_Wolves												W		0	Wolf61	North_American_Wolves	Wolves
Wolf62	GreyWolf_BanksIsland	Wolf62	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA496590	SAMN10246089	Illumina HiSeq 2500		North_American_Wolves												W		0	Wolf62	North_American_Wolves	Wolves
Wolf63	GreyWolf_Ellesmere2	Wolf63	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA496590	SAMN10246090	Illumina HiSeq 2500		North_American_Wolves												W		0	Wolf63	North_American_Wolves	Wolves
Wolf64	GreyWolf_PacificCoast	Wolf64	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA496590	SAMN10246091	Illumina HiSeq 2500		North_American_Wolves												W		0	Wolf64	North_American_Wolves	Wolves
Wolf65	GreyWolf_Qamanirjuaq	Wolf65	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA496590	SAMN10246092	Illumina HiSeq 2500		North_American_Wolves												W		0	Wolf65	North_American_Wolves	Wolves
Wolf66	GreyWolf_Saskatchewan	Wolf66	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA496590	SAMN10246093	Illumina HiSeq 2500		North_American_Wolves												W		0	Wolf66	North_American_Wolves	Wolves
Wolf67	GreyWolf_StLawrenceIsland	Wolf67	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA496590	SAMN10246094	Illumina HiSeq 2500		North_American_Wolves												W		0	Wolf67	North_American_Wolves	Wolves
Wolf68	GreyWolf_Toronto	Wolf68	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA496590	SAMN10246095	Illumina HiSeq 2500		North_American_Wolves												W		0	Wolf68	North_American_Wolves	Wolves
Wolf69	GreyWolf_VictoriaIsland	Wolf69	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA496590	SAMN10246096	Illumina HiSeq 2500		North_American_Wolves												W		0	Wolf69	North_American_Wolves	Wolves
Wolf70	GW1	Wolf70	Canis	lupus	Grey_Wolf	WOLF									0				PRJCA001183	SAMC052941	Illumina HiSeq 2500		Western_Eurasian_Wolves												W	Iran	0	Wolf70	Western_Eurasian_Wolves	Wolves
Wolf71	GW2	Wolf71	Canis	lupus	Grey_Wolf	WOLF									0				PRJCA001183	SAMC052942	Illumina HiSeq 2500		Western_Eurasian_Wolves												W	Iran	0	Wolf71	Western_Eurasian_Wolves	Wolves
Wolf72	GW3	Wolf72	Canis	lupus	Grey_Wolf	WOLF									0				PRJCA001183	SAMC052943	Illumina HiSeq 2500		Western_Eurasian_Wolves												W	Iran	0	Wolf72	Western_Eurasian_Wolves	Wolves
Wolf73	LUP006645	Wolf73	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023516	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Sweden	0	Wolf73	Western_Eurasian_Wolves	Wolves
Wolf74	LUP006646	Wolf74	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023517	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Sweden	0	Wolf74	Western_Eurasian_Wolves	Wolves
Wolf75	LUP006647	Wolf75	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023518	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Sweden	0	Wolf75	Western_Eurasian_Wolves	Wolves
Wolf76	LUP006648	Wolf76	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023519	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Sweden	0	Wolf76	Western_Eurasian_Wolves	Wolves
Wolf77	LUP006649	Wolf77	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023520	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Sweden	0	Wolf77	Western_Eurasian_Wolves	Wolves
Wolf78	LUP006650	Wolf78	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023521	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Sweden	0	Wolf78	Western_Eurasian_Wolves	Wolves
Wolf79	LUP006817	Wolf79	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023496	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Greece	0	Wolf79	Western_Eurasian_Wolves	Wolves
Wolf80	LUP006818	Wolf80	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023497	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Greece	0	Wolf80	Western_Eurasian_Wolves	Wolves
Wolf81	LUP006819	Wolf81	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023498	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Greece	0	Wolf81	Western_Eurasian_Wolves	Wolves
Wolf82	LUP006820	Wolf82	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023499	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Greece	0	Wolf82	Western_Eurasian_Wolves	Wolves
Wolf83	LUP006821	Wolf83	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023500	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Greece	0	Wolf83	Western_Eurasian_Wolves	Wolves
Wolf84	LUP006822	Wolf84	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023501	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Greece	0	Wolf84	Western_Eurasian_Wolves	Wolves
Wolf85	LUP006823	Wolf85	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023502	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Greece	0	Wolf85	Western_Eurasian_Wolves	Wolves
Wolf86	LUP006824	Wolf86	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023503	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Greece	0	Wolf86	Western_Eurasian_Wolves	Wolves
Wolf87	LUP006825	Wolf87	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023504	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Greece	0	Wolf87	Western_Eurasian_Wolves	Wolves
Wolf88	LUP006826	Wolf88	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023505	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Greece	0	Wolf88	Western_Eurasian_Wolves	Wolves
Wolf89	LUP006827	Wolf89	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023506	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Greece	0	Wolf89	Western_Eurasian_Wolves	Wolves
Wolf90	LUP006828	Wolf90	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA648123	SAMN17023507	Illumina HiSeq 3000		Western_Eurasian_Wolves												W	Greece	0	Wolf90	Western_Eurasian_Wolves	Wolves
Wolf91	gw_montana	Wolf91	Canis	lupus	Grey_Wolf	WOLF									0				PRJEB31639	SAMEA7091403	Illumina NovaSeq 6000		North_American_Wolves												W		0	Wolf91	North_American_Wolves	Wolves
Wolf92	Buffin_CD130	RKW7639	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA512209	SAMN10662574	HiSeq X Ten		North_American_Wolves												W		0	Wolf92	North_American_Wolves	Wolves
Wolf93	Ellesmere_GF44	Wolf93	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA512209	SAMN10662575	HiSeq X Ten		North_American_Wolves												W		0	Wolf93	North_American_Wolves	Wolves
Wolf94	Nunavut	Wolf94	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA512209	SAMN10662576	HiSeq X Ten		North_American_Wolves												W		0	Wolf94	North_American_Wolves	Wolves
Wolf95	Victoria_CB125	RKW7619	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA512209	SAMN10662573	HiSeq X Ten		North_American_Wolves												W		0	Wolf95	North_American_Wolves	Wolves
Wolf96	IsleRoyale_CL141	Wolf96	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA512209	SAMN10662572	Illumina HiSeq 4000		North_American_Wolves												W		0	Wolf96	North_American_Wolves	Wolves
Wolf97	IsleRoyale_CL152	Wolf97	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA512209	SAMN10662578	Illumina HiSeq 4000		North_American_Wolves												W		0	Wolf97	North_American_Wolves	Wolves
Wolf98	IsleRoyale_CL175	Wolf98	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA512209	SAMN10662589	Illumina HiSeq 4000		North_American_Wolves												W		0	Wolf98	North_American_Wolves	Wolves
Wolf99	IsleRoyale_CL189	Wolf99	Canis	lupus	Grey_Wolf	WOLF									0				PRJNA512209	SAMN10662584	Illumina HiSeq 4000		North_American_Wolves		M										W		0	Wolf99	North_American_Wolves	Wolves
WolfTibetan01	BGI-01505070008	WolfTibetan01	Canis	lupus	Grey_Wolf	WOLF						27.317	15.3202	1.78307072	0				PRJNA448733	SAMN03652997	Illumina HiSeq 2000		Eastern_Eurasian_Wolves		F										W		0	WolfTibetan01	Eastern_Eurasian_Wolves	Wolves
WolfTibetan02	BGI-01505070001	WolfTibetan02	Canis	lupus	Grey_Wolf_Tibet	WOLF						27.2582	27.3894	0.99520983	0				PRJNA448733	SAMN03653003	Illumina HiSeq 2000		Eastern_Eurasian_Wolves		F										W		0	WolfTibetan02	Eastern_Eurasian_Wolves	Wolves
WolfTibetan03	BGI-01505070002	WolfTibetan03	Canis	lupus	Grey_Wolf_Tibet	WOLF						27.7631	27.7865	0.99915786	0				PRJNA448733	SAMN03652998	Illumina HiSeq 2000		Eastern_Eurasian_Wolves		M										W		0	WolfTibetan03	Eastern_Eurasian_Wolves	Wolves
WolfTibetan04	BGI-01505070003	WolfTibetan04	Canis	lupus	Grey_Wolf_Tibet	WOLF						27.7412	15.129	1.833644	0				PRJNA448733	SAMN03653001	Illumina HiSeq 2000		Eastern_Eurasian_Wolves		M										W		0	WolfTibetan04	Eastern_Eurasian_Wolves	Wolves
WolfTibetan05	BGI-01505070004	WolfTibetan05	Canis	lupus	Grey_Wolf_Tibet	WOLF						25.147	13.4971	1.86314097	0				PRJNA448733	SAMN03653004	Illumina HiSeq 2000		Eastern_Eurasian_Wolves		M										W		0	WolfTibetan05	Eastern_Eurasian_Wolves	Wolves
WolfTibetan06	BGI-01505070005	WolfTibetan06	Canis	lupus	Grey_Wolf_Tibet	WOLF						27.3937	15.2522	1.7960491	0				PRJNA448733	SAMN03652999	Illumina HiSeq 2000		Eastern_Eurasian_Wolves		F										W		0	WolfTibetan06	Eastern_Eurasian_Wolves	Wolves
WolfTibetan07	BGI-01505070007	WolfTibetan07	Canis	lupus	Grey_Wolf_Tibet	WOLF						25.1953	24.9461	1.00998954	0				PRJNA448733	SAMN03653000	Illumina HiSeq 2000		Eastern_Eurasian_Wolves		M										W		0	WolfTibetan07	Eastern_Eurasian_Wolves	Wolves
WolfTibetan08	BGI-01505070006	WolfTibetan08	Canis	lupus	Grey_Wolf_Tibet	WOLF						27.8366	15.0485	1.84979234	0				PRJNA448733	SAMN03653002	Illumina HiSeq 2000		Eastern_Eurasian_Wolves		F										W		0	WolfTibetan08	Eastern_Eurasian_Wolves	Wolves
Wolf_WO001_895		Wolf_WO001_895	Canis	lupus	Wolf	WOLF						27.1138	27.2122	0.99638398	0				PRJEB16012	SAMEA104091563	Illumina HiSeq 3000		North_American_Wolves		M										W		0	Wolf_WO001_895	North_American_Wolves	Wolves
Wolf_WO002_732		Wolf_WO002_732	Canis	lupus	Wolf	WOLF						22.166	12.4671	1.77795959	0				PRJEB16012	SAMEA104091564	Illumina HiSeq 3000		North_American_Wolves		F										W		0	Wolf_WO002_732	North_American_Wolves	Wolves
Wolf_WO003_636		Wolf_WO003_636	Canis	lupus	Wolf	WOLF						26.028	38.0625	0.68382266	0				PRJEB16012	SAMEA104091565	Illumina HiSeq 3000		North_American_Wolves		M										W		0	Wolf_WO003_636	North_American_Wolves	Wolves
XiasiDog01		XiasiDog01	Canis	familiaris	Xiasi_Dog							7.57159	4.39306	1.72353439	0				PRJNA232497	SAMN02485580	Illumina HiSeq 2000		East_Asian_Dogs		M										D		0	XiasiDog01	Dogs	East_Asian_Dogs
Xoloitzcuintli01		Xoloitzcuintli01	Canis	familiaris	Xoloitzcuintli	XOLO						15.0686	8.62311	1.74746698	0				PRJNA232497	SAMN02485566	Illumina HiSeq 2000		American_Dogs												D		0	Xoloitzcuintli01	Dogs	Americas_Dogs
Xoloitzcuintli02	CRR078235	Xoloitzcuintli02_30509	Canis	familiaris	Xoloitzcuintli	XOLO						15.6767	8.84476	1.77242797	0				PRJNA648123	SAMN15626053	Illumina HiSeq 3000		American_Dogs												D		0	Xoloitzcuintli02	Dogs	Americas_Dogs
Xoloitzcuintli03	CRR078236	Xoloitzcuintli03_34496	Canis	familiaris	Xoloitzcuintli	XOLO						11.6269	6.56641	1.77066312	0				PRJNA648123	SAMN15626054	Illumina HiSeq 3000		American_Dogs		M										D		0	Xoloitzcuintli03	Dogs	Americas_Dogs
YorkshireTerrier01		YorkshireTerrier01	Canis	familiaris	Yorkshire_Terrier	YORK						21.1802	11.8895	1.78142058	0				PRJEB13468	SAMEA3928145	Illumina HiSeq 3000		European_Dogs		M										D		0	YorkshireTerrier01	Dogs	European_Dogs
YorkshireTerrier02		YorkshireTerrier02	Canis	familiaris	Yorkshire_Terrier	YORK						32.9757	18.4432	1.78795979	0				PRJNA299099	SAMN04195509	Illumina HiSeq 3000		European_Dogs		M										D		0	YorkshireTerrier02	Dogs	European_Dogs
YorkshireTerrier03	BAN00315	YorkshireTerrier03	Canis	familiaris	Yorkshire_Terrier	YORK						19.353	11.1797	1.73108402	0				PRJNA448733	SAMN08873447	Illumina HiSeq 2500		European_Dogs		F										D		0	YorkshireTerrier03	Dogs	European_Dogs
YorkshireTerrier05	BAN00032	YorkshireTerrier05	Canis	familiaris	Yorkshire_Terrier	YORK						26.4946	26.9631	0.9826244	0				PRJNA448733	SAMN08873449	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier05	Dogs	European_Dogs
YorkshireTerrier06	BAN00041	YorkshireTerrier06	Canis	familiaris	Yorkshire_Terrier	YORK						22.8335	12.9493	1.76329995	0				PRJNA448733	SAMN08873450	Illumina HiSeq 2500		European_Dogs		F										D		0	YorkshireTerrier06	Dogs	European_Dogs
YorkshireTerrier08	BAN00127	YorkshireTerrier08	Canis	familiaris	Yorkshire_Terrier	YORK						22.0469	22.0152	1.00143991	0				PRJNA448733	SAMN08873452	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier08	Dogs	European_Dogs
YorkshireTerrier09	BAN00133	YorkshireTerrier09	Canis	familiaris	Yorkshire_Terrier	YORK						16.148	10.6901	1.5105565	0				PRJNA448733	SAMN08873453	Illumina HiSeq 2500		European_Dogs		F										D		0	YorkshireTerrier09	Dogs	European_Dogs
YorkshireTerrier11	BAN00150	YorkshireTerrier11	Canis	familiaris	Yorkshire_Terrier	YORK						7.22173	8.38727	0.86103464	0				PRJNA448733	SAMN08873455	Illumina HiSeq 2500		European_Dogs		F										D		0	YorkshireTerrier11	Dogs	European_Dogs
YorkshireTerrier12	BAN00183	YorkshireTerrier12	Canis	familiaris	Yorkshire_Terrier	YORK						16.4806	19.3382	0.8522303	0				PRJNA448733	SAMN08873456	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier12	Dogs	European_Dogs
YorkshireTerrier13	BAN00235	YorkshireTerrier13	Canis	familiaris	Yorkshire_Terrier	YORK						14.9118	8.8657	1.68196533	0				PRJNA448733	SAMN08873457	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier13	Dogs	European_Dogs
YorkshireTerrier14	BAN00283	YorkshireTerrier14	Canis	familiaris	Yorkshire_Terrier	YORK						17.3395	9.77873	1.77318527	0				PRJNA448733	SAMN08873458	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier14	Dogs	European_Dogs
YorkshireTerrier15	BAN00289	YorkshireTerrier15	Canis	familiaris	Yorkshire_Terrier	YORK						17.0266	9.59989	1.77362449	0				PRJNA448733	SAMN08873459	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier15	Dogs	European_Dogs
YorkshireTerrier16	BAN00368	YorkshireTerrier16	Canis	familiaris	Yorkshire_Terrier	YORK						18.1167	10.2367	1.76977932	0				PRJNA448733	SAMN08873460	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier16	Dogs	European_Dogs
YorkshireTerrier17	BAN00380	YorkshireTerrier17	Canis	familiaris	Yorkshire_Terrier	YORK						16.1476	10.4277	1.5485294	0				PRJNA448733	SAMN08873461	Illumina HiSeq 2500		European_Dogs		F										D		0	YorkshireTerrier17	Dogs	European_Dogs
YorkshireTerrier18	BAN00437	YorkshireTerrier18	Canis	familiaris	Yorkshire_Terrier	YORK						16.001	18.1529	0.88145696	0				PRJNA448733	SAMN08873462	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier18	Dogs	European_Dogs
YorkshireTerrier19	BAN00449	YorkshireTerrier19	Canis	familiaris	Yorkshire_Terrier	YORK						16.3589	10.2272	1.59954826	0				PRJNA448733	SAMN08873463	Illumina HiSeq 2500		European_Dogs		F										D		0	YorkshireTerrier19	Dogs	European_Dogs
YorkshireTerrier21	PER00016	YorkshireTerrier21	Canis	familiaris	Yorkshire_Terrier	YORK						17.4385	17.797	0.97985616	0				PRJNA448733	SAMN08873465	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier21	Dogs	European_Dogs
YorkshireTerrier22	PER00018	YorkshireTerrier22	Canis	familiaris	Yorkshire_Terrier	YORK						16.8927	9.60748	1.75828625	0				PRJNA448733	SAMN08873466	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier22	Dogs	European_Dogs
YorkshireTerrier23	PER00025	YorkshireTerrier23	Canis	familiaris	Yorkshire_Terrier	YORK						15.008	9.34462	1.60605782	0				PRJNA448733	SAMN08873467	Illumina HiSeq 2500		European_Dogs		F										D		0	YorkshireTerrier23	Dogs	European_Dogs
YorkshireTerrier24	PER00061	YorkshireTerrier24	Canis	familiaris	Yorkshire_Terrier	YORK						15.1091	15.5024	0.97462974	0				PRJNA448733	SAMN08873468	Illumina HiSeq 2500		European_Dogs		F										D		0	YorkshireTerrier24	Dogs	European_Dogs
YorkshireTerrier25	PER00064	YorkshireTerrier25	Canis	familiaris	Yorkshire_Terrier	YORK						15.7338	16.1587	0.97370457	0				PRJNA448733	SAMN08873469	Illumina HiSeq 2500		European_Dogs		F										D		0	YorkshireTerrier25	Dogs	European_Dogs
YorkshireTerrier26	PER00075	YorkshireTerrier26	Canis	familiaris	Yorkshire_Terrier	YORK						26.5454	27.3537	0.97045007	0				PRJNA448733	SAMN08873470	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier26	Dogs	European_Dogs
YorkshireTerrier27	PER00107	YorkshireTerrier27	Canis	familiaris	Yorkshire_Terrier	YORK						17.2962	9.91872	1.74379355	0				PRJNA448733	SAMN08873471	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier27	Dogs	European_Dogs
YorkshireTerrier28	PER00138	YorkshireTerrier28	Canis	familiaris	Yorkshire_Terrier	YORK						14.88	8.00913	1.8578797	0				PRJNA448733	SAMN08873472	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier28	Dogs	European_Dogs
YorkshireTerrier29	PER00142	YorkshireTerrier29	Canis	familiaris	Yorkshire_Terrier	YORK						9.98982	5.99017	1.66770225	0				PRJNA448733	SAMN08873473	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier29	Dogs	European_Dogs
YorkshireTerrier30	PER00144	YorkshireTerrier30	Canis	familiaris	Yorkshire_Terrier	YORK						14.2286	8.21185	1.73269117	0				PRJNA448733	SAMN08873474	Illumina HiSeq 2500		European_Dogs		F										D		0	YorkshireTerrier30	Dogs	European_Dogs
YorkshireTerrier31	PER00152	YorkshireTerrier31	Canis	familiaris	Yorkshire_Terrier	YORK						9.05932	10.4765	0.86472772	0				PRJNA448733	SAMN08873475	Illumina HiSeq 2500		European_Dogs		F										D		0	YorkshireTerrier31	Dogs	European_Dogs
YorkshireTerrier32	PER00204	YorkshireTerrier32	Canis	familiaris	Yorkshire_Terrier	YORK						26.5229	27.2849	0.97207247	0				PRJNA448733	SAMN08873476	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier32	Dogs	European_Dogs
YorkshireTerrier33	PER00226	YorkshireTerrier33	Canis	familiaris	Yorkshire_Terrier	YORK						15.3642	8.94715	1.71721721	0				PRJNA448733	SAMN08873477	Illumina HiSeq 2500		European_Dogs		F										D		0	YorkshireTerrier33	Dogs	European_Dogs
YorkshireTerrier34	PER00259	YorkshireTerrier34	Canis	familiaris	Yorkshire_Terrier	YORK						16.0037	18.0432	0.88696573	0				PRJNA448733	SAMN08873478	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier34	Dogs	European_Dogs
YorkshireTerrier35	PER00274	YorkshireTerrier35	Canis	familiaris	Yorkshire_Terrier	YORK						15.9438	9.81224	1.62488891	0				PRJNA448733	SAMN08873479	Illumina HiSeq 2500		European_Dogs		M										D		0	YorkshireTerrier35	Dogs	European_Dogs
YorkshireTerrier36	PER00313	YorkshireTerrier36	Canis	familiaris	Yorkshire_Terrier	YORK						13.1307	8.622	1.52292972	0				PRJNA448733	SAMN08873480	Illumina HiSeq 2500		European_Dogs		F										D		0	YorkshireTerrier36	Dogs	European_Dogs
